tanggal,nama_provinsi,lat,lon,hujan_mm,suhu_rata,kelembaban_tanah,persentase_penduduk_miskin
2024-12-27,ACEH,4.6951,96.7494,0.3,20.1,0.453,14.23
2024-12-28,ACEH,4.6951,96.7494,3.8,20.6,0.45,14.23
2024-12-29,ACEH,4.6951,96.7494,4.1,20.3,0.478,14.23
2024-12-30,ACEH,4.6951,96.7494,9.6,20.1,0.498,14.23
2024-01-01,SUMATERA UTARA,2.1121,99.3987,19.9,19.4,0.422,7.99
2024-01-02,SUMATERA UTARA,2.1121,99.3987,1.3,19.5,0.413,7.99
2024-01-03,SUMATERA UTARA,2.1121,99.3987,3.2,19.3,0.408,7.99
2024-01-04,SUMATERA UTARA,2.1121,99.3987,6.0,19.1,0.415,7.99
2024-01-05,SUMATERA UTARA,2.1121,99.3987,3.1,19.5,0.407,7.99
2024-01-06,SUMATERA UTARA,2.1121,99.3987,31.1,19.0,0.421,7.99
2024-01-07,SUMATERA UTARA,2.1121,99.3987,28.0,18.9,0.425,7.99
2024-01-08,SUMATERA UTARA,2.1121,99.3987,4.4,19.1,0.417,7.99
2024-01-09,SUMATERA UTARA,2.1121,99.3987,16.5,19.4,0.418,7.99
2024-01-10,SUMATERA UTARA,2.1121,99.3987,24.0,19.6,0.42,7.99
2024-01-11,SUMATERA UTARA,2.1121,99.3987,2.7,19.8,0.406,7.99
2024-01-12,SUMATERA UTARA,2.1121,99.3987,2.4,19.6,0.396,7.99
2024-01-13,SUMATERA UTARA,2.1121,99.3987,0.9,19.6,0.387,7.99
2024-01-14,SUMATERA UTARA,2.1121,99.3987,0.3,19.4,0.383,7.99
2024-01-15,SUMATERA UTARA,2.1121,99.3987,0.9,20.0,0.376,7.99
2024-01-16,SUMATERA UTARA,2.1121,99.3987,12.4,19.4,0.392,7.99
2024-01-17,SUMATERA UTARA,2.1121,99.3987,7.0,19.8,0.39,7.99
2024-01-18,SUMATERA UTARA,2.1121,99.3987,1.9,19.3,0.386,7.99
2024-01-19,SUMATERA UTARA,2.1121,99.3987,4.0,19.5,0.393,7.99
2024-01-20,SUMATERA UTARA,2.1121,99.3987,2.5,19.6,0.39,7.99
2024-01-21,SUMATERA UTARA,2.1121,99.3987,1.6,19.4,0.383,7.99
2024-01-22,SUMATERA UTARA,2.1121,99.3987,10.8,19.3,0.389,7.99
2024-01-23,SUMATERA UTARA,2.1121,99.3987,13.6,19.0,0.402,7.99
2024-01-24,SUMATERA UTARA,2.1121,99.3987,13.7,19.6,0.41,7.99
2024-01-25,SUMATERA UTARA,2.1121,99.3987,4.7,19.5,0.411,7.99
2024-01-26,SUMATERA UTARA,2.1121,99.3987,6.8,19.6,0.41,7.99
2024-01-27,SUMATERA UTARA,2.1121,99.3987,4.8,19.8,0.402,7.99
2024-01-28,SUMATERA UTARA,2.1121,99.3987,5.8,19.8,0.402,7.99
2024-01-29,SUMATERA UTARA,2.1121,99.3987,4.3,18.9,0.397,7.99
2024-01-30,SUMATERA UTARA,2.1121,99.3987,0.7,19.9,0.398,7.99
2024-01-31,SUMATERA UTARA,2.1121,99.3987,2.4,19.3,0.389,7.99
2024-02-01,SUMATERA UTARA,2.1121,99.3987,2.8,19.6,0.386,7.99
2024-02-02,SUMATERA UTARA,2.1121,99.3987,8.6,19.4,0.392,7.99
2024-02-03,SUMATERA UTARA,2.1121,99.3987,35.4,18.9,0.417,7.99
2024-02-04,SUMATERA UTARA,2.1121,99.3987,5.0,19.6,0.41,7.99
2024-02-05,SUMATERA UTARA,2.1121,99.3987,2.7,20.1,0.401,7.99
2024-02-06,SUMATERA UTARA,2.1121,99.3987,1.9,20.1,0.395,7.99
2024-02-07,SUMATERA UTARA,2.1121,99.3987,1.0,20.4,0.384,7.99
2024-02-08,SUMATERA UTARA,2.1121,99.3987,2.7,20.1,0.382,7.99
2024-02-09,SUMATERA UTARA,2.1121,99.3987,4.8,20.2,0.387,7.99
2024-02-10,SUMATERA UTARA,2.1121,99.3987,1.0,19.7,0.372,7.99
2024-02-11,SUMATERA UTARA,2.1121,99.3987,2.0,19.1,0.368,7.99
2024-02-12,SUMATERA UTARA,2.1121,99.3987,1.6,19.4,0.369,7.99
2024-02-13,SUMATERA UTARA,2.1121,99.3987,1.0,20.0,0.362,7.99
2024-02-14,SUMATERA UTARA,2.1121,99.3987,6.0,20.0,0.367,7.99
2024-02-15,SUMATERA UTARA,2.1121,99.3987,14.2,20.2,0.387,7.99
2024-02-16,SUMATERA UTARA,2.1121,99.3987,4.7,19.9,0.395,7.99
2024-02-17,SUMATERA UTARA,2.1121,99.3987,6.7,19.4,0.393,7.99
2024-02-18,SUMATERA UTARA,2.1121,99.3987,9.0,20.4,0.395,7.99
2024-02-19,SUMATERA UTARA,2.1121,99.3987,11.3,20.4,0.403,7.99
2024-02-20,SUMATERA UTARA,2.1121,99.3987,7.5,19.8,0.417,7.99
2024-02-21,SUMATERA UTARA,2.1121,99.3987,7.6,20.2,0.413,7.99
2024-02-22,SUMATERA UTARA,2.1121,99.3987,3.1,20.0,0.407,7.99
2024-02-23,SUMATERA UTARA,2.1121,99.3987,3.1,19.7,0.409,7.99
2024-02-24,SUMATERA UTARA,2.1121,99.3987,1.9,19.7,0.404,7.99
2024-02-25,SUMATERA UTARA,2.1121,99.3987,10.3,19.5,0.41,7.99
2024-02-26,SUMATERA UTARA,2.1121,99.3987,6.5,19.6,0.412,7.99
2024-02-27,SUMATERA UTARA,2.1121,99.3987,3.3,19.9,0.402,7.99
2024-02-28,SUMATERA UTARA,2.1121,99.3987,1.4,20.1,0.394,7.99
2024-02-29,SUMATERA UTARA,2.1121,99.3987,5.9,20.4,0.393,7.99
2024-03-01,SUMATERA UTARA,2.1121,99.3987,3.5,20.9,0.389,7.99
2024-03-02,SUMATERA UTARA,2.1121,99.3987,10.6,19.9,0.391,7.99
2024-03-03,SUMATERA UTARA,2.1121,99.3987,8.4,19.7,0.395,7.99
2024-03-04,SUMATERA UTARA,2.1121,99.3987,6.8,20.0,0.409,7.99
2024-03-05,SUMATERA UTARA,2.1121,99.3987,2.2,19.6,0.396,7.99
2024-03-06,SUMATERA UTARA,2.1121,99.3987,0.7,20.9,0.388,7.99
2024-03-07,SUMATERA UTARA,2.1121,99.3987,16.2,20.0,0.4,7.99
2024-03-08,SUMATERA UTARA,2.1121,99.3987,10.7,19.8,0.422,7.99
2024-03-09,SUMATERA UTARA,2.1121,99.3987,3.6,19.6,0.415,7.99
2024-03-10,SUMATERA UTARA,2.1121,99.3987,6.3,19.8,0.411,7.99
2024-03-11,SUMATERA UTARA,2.1121,99.3987,2.6,20.7,0.4,7.99
2024-03-12,SUMATERA UTARA,2.1121,99.3987,0.8,20.2,0.388,7.99
2024-03-13,SUMATERA UTARA,2.1121,99.3987,1.7,19.7,0.381,7.99
2024-03-14,SUMATERA UTARA,2.1121,99.3987,0.0,19.8,0.37,7.99
2024-03-15,SUMATERA UTARA,2.1121,99.3987,0.0,19.9,0.357,7.99
2024-03-16,SUMATERA UTARA,2.1121,99.3987,0.7,19.7,0.349,7.99
2024-03-17,SUMATERA UTARA,2.1121,99.3987,2.1,20.2,0.346,7.99
2024-03-18,SUMATERA UTARA,2.1121,99.3987,0.2,20.4,0.341,7.99
2024-03-19,SUMATERA UTARA,2.1121,99.3987,7.9,20.3,0.352,7.99
2024-03-20,SUMATERA UTARA,2.1121,99.3987,12.9,19.5,0.39,7.99
2024-03-21,SUMATERA UTARA,2.1121,99.3987,8.5,20.0,0.382,7.99
2024-03-22,SUMATERA UTARA,2.1121,99.3987,6.0,21.0,0.385,7.99
2024-03-23,SUMATERA UTARA,2.1121,99.3987,5.2,19.9,0.389,7.99
2024-03-24,SUMATERA UTARA,2.1121,99.3987,12.8,20.5,0.399,7.99
2024-03-25,SUMATERA UTARA,2.1121,99.3987,4.9,20.9,0.392,7.99
2024-03-26,SUMATERA UTARA,2.1121,99.3987,8.1,19.8,0.407,7.99
2024-03-27,SUMATERA UTARA,2.1121,99.3987,8.9,20.3,0.412,7.99
2024-03-28,SUMATERA UTARA,2.1121,99.3987,6.9,20.6,0.403,7.99
2024-03-29,SUMATERA UTARA,2.1121,99.3987,2.6,20.6,0.392,7.99
2024-03-30,SUMATERA UTARA,2.1121,99.3987,4.2,20.5,0.397,7.99
2024-03-31,SUMATERA UTARA,2.1121,99.3987,1.5,20.3,0.392,7.99
2024-04-01,SUMATERA UTARA,2.1121,99.3987,10.3,20.3,0.394,7.99
2024-04-02,SUMATERA UTARA,2.1121,99.3987,2.7,20.6,0.386,7.99
2024-04-03,SUMATERA UTARA,2.1121,99.3987,4.6,20.7,0.378,7.99
2024-04-04,SUMATERA UTARA,2.1121,99.3987,3.5,20.6,0.372,7.99
2024-04-05,SUMATERA UTARA,2.1121,99.3987,1.8,21.1,0.384,7.99
2024-04-06,SUMATERA UTARA,2.1121,99.3987,3.3,20.8,0.379,7.99
2024-04-07,SUMATERA UTARA,2.1121,99.3987,0.7,21.0,0.366,7.99
2024-04-08,SUMATERA UTARA,2.1121,99.3987,5.4,20.5,0.363,7.99
2024-04-09,SUMATERA UTARA,2.1121,99.3987,11.0,19.9,0.373,7.99
2024-04-10,SUMATERA UTARA,2.1121,99.3987,0.7,20.9,0.358,7.99
2024-04-11,SUMATERA UTARA,2.1121,99.3987,4.6,20.9,0.352,7.99
2024-04-12,SUMATERA UTARA,2.1121,99.3987,0.5,20.8,0.349,7.99
2024-04-13,SUMATERA UTARA,2.1121,99.3987,9.0,20.4,0.364,7.99
2024-04-14,SUMATERA UTARA,2.1121,99.3987,3.2,20.9,0.382,7.99
2024-04-15,SUMATERA UTARA,2.1121,99.3987,8.0,21.0,0.389,7.99
2024-04-16,SUMATERA UTARA,2.1121,99.3987,20.2,19.9,0.401,7.99
2024-04-17,SUMATERA UTARA,2.1121,99.3987,9.1,20.9,0.416,7.99
2024-04-18,SUMATERA UTARA,2.1121,99.3987,13.0,20.4,0.412,7.99
2024-04-19,SUMATERA UTARA,2.1121,99.3987,8.6,20.5,0.41,7.99
2024-04-20,SUMATERA UTARA,2.1121,99.3987,16.2,20.1,0.42,7.99
2024-04-21,SUMATERA UTARA,2.1121,99.3987,13.8,20.6,0.416,7.99
2024-04-22,SUMATERA UTARA,2.1121,99.3987,8.8,20.4,0.412,7.99
2024-04-23,SUMATERA UTARA,2.1121,99.3987,6.9,20.4,0.403,7.99
2024-04-24,SUMATERA UTARA,2.1121,99.3987,1.2,21.4,0.391,7.99
2024-04-25,SUMATERA UTARA,2.1121,99.3987,11.1,20.4,0.402,7.99
2024-04-26,SUMATERA UTARA,2.1121,99.3987,6.4,20.8,0.398,7.99
2024-04-27,SUMATERA UTARA,2.1121,99.3987,4.8,21.0,0.39,7.99
2024-04-28,SUMATERA UTARA,2.1121,99.3987,1.3,21.5,0.382,7.99
2024-04-29,SUMATERA UTARA,2.1121,99.3987,1.7,21.5,0.382,7.99
2024-04-30,SUMATERA UTARA,2.1121,99.3987,7.8,20.8,0.391,7.99
2024-05-01,SUMATERA UTARA,2.1121,99.3987,1.6,20.9,0.391,7.99
2024-05-02,SUMATERA UTARA,2.1121,99.3987,2.5,21.1,0.382,7.99
2024-05-03,SUMATERA UTARA,2.1121,99.3987,8.5,20.7,0.39,7.99
2024-05-04,SUMATERA UTARA,2.1121,99.3987,1.3,20.4,0.379,7.99
2024-05-05,SUMATERA UTARA,2.1121,99.3987,7.7,21.0,0.385,7.99
2024-05-06,SUMATERA UTARA,2.1121,99.3987,5.2,21.2,0.381,7.99
2024-05-07,SUMATERA UTARA,2.1121,99.3987,16.7,19.7,0.392,7.99
2024-05-08,SUMATERA UTARA,2.1121,99.3987,5.5,21.0,0.392,7.99
2024-05-09,SUMATERA UTARA,2.1121,99.3987,13.7,20.7,0.407,7.99
2024-05-10,SUMATERA UTARA,2.1121,99.3987,17.5,21.0,0.411,7.99
2024-05-11,SUMATERA UTARA,2.1121,99.3987,18.3,20.3,0.411,7.99
2024-05-12,SUMATERA UTARA,2.1121,99.3987,1.5,21.2,0.402,7.99
2024-05-13,SUMATERA UTARA,2.1121,99.3987,12.2,21.2,0.405,7.99
2024-05-14,SUMATERA UTARA,2.1121,99.3987,3.0,20.8,0.408,7.99
2024-05-15,SUMATERA UTARA,2.1121,99.3987,2.2,21.5,0.396,7.99
2024-05-16,SUMATERA UTARA,2.1121,99.3987,2.5,20.5,0.401,7.99
2024-05-17,SUMATERA UTARA,2.1121,99.3987,14.6,20.4,0.41,7.99
2024-05-18,SUMATERA UTARA,2.1121,99.3987,2.1,20.7,0.405,7.99
2024-05-19,SUMATERA UTARA,2.1121,99.3987,1.0,21.1,0.392,7.99
2024-05-20,SUMATERA UTARA,2.1121,99.3987,6.4,20.9,0.394,7.99
2024-05-21,SUMATERA UTARA,2.1121,99.3987,5.2,20.8,0.406,7.99
2024-05-22,SUMATERA UTARA,2.1121,99.3987,0.6,20.8,0.405,7.99
2024-05-23,SUMATERA UTARA,2.1121,99.3987,2.2,21.5,0.402,7.99
2024-05-24,SUMATERA UTARA,2.1121,99.3987,0.0,21.8,0.394,7.99
2024-05-25,SUMATERA UTARA,2.1121,99.3987,0.8,21.7,0.383,7.99
2024-05-26,SUMATERA UTARA,2.1121,99.3987,1.8,21.3,0.377,7.99
2024-05-27,SUMATERA UTARA,2.1121,99.3987,3.3,21.4,0.369,7.99
2024-05-28,SUMATERA UTARA,2.1121,99.3987,6.7,21.1,0.373,7.99
2024-05-29,SUMATERA UTARA,2.1121,99.3987,9.6,21.0,0.383,7.99
2024-05-30,SUMATERA UTARA,2.1121,99.3987,2.3,21.5,0.387,7.99
2024-05-31,SUMATERA UTARA,2.1121,99.3987,5.9,20.6,0.395,7.99
2024-06-01,SUMATERA UTARA,2.1121,99.3987,3.4,20.6,0.399,7.99
2024-06-02,SUMATERA UTARA,2.1121,99.3987,3.4,20.6,0.391,7.99
2024-06-03,SUMATERA UTARA,2.1121,99.3987,2.1,20.6,0.389,7.99
2024-06-04,SUMATERA UTARA,2.1121,99.3987,0.1,21.2,0.371,7.99
2024-06-05,SUMATERA UTARA,2.1121,99.3987,4.4,20.9,0.374,7.99
2024-06-06,SUMATERA UTARA,2.1121,99.3987,7.0,20.0,0.403,7.99
2024-06-07,SUMATERA UTARA,2.1121,99.3987,1.2,20.6,0.398,7.99
2024-06-08,SUMATERA UTARA,2.1121,99.3987,1.9,20.3,0.39,7.99
2024-06-09,SUMATERA UTARA,2.1121,99.3987,10.6,19.8,0.403,7.99
2024-06-10,SUMATERA UTARA,2.1121,99.3987,7.1,19.9,0.407,7.99
2024-06-11,SUMATERA UTARA,2.1121,99.3987,15.8,20.1,0.415,7.99
2024-06-12,SUMATERA UTARA,2.1121,99.3987,4.0,19.9,0.411,7.99
2024-06-13,SUMATERA UTARA,2.1121,99.3987,9.2,20.1,0.407,7.99
2024-06-14,SUMATERA UTARA,2.1121,99.3987,3.2,19.7,0.397,7.99
2024-06-15,SUMATERA UTARA,2.1121,99.3987,13.0,20.0,0.394,7.99
2024-06-16,SUMATERA UTARA,2.1121,99.3987,13.5,19.5,0.398,7.99
2024-06-17,SUMATERA UTARA,2.1121,99.3987,5.6,19.9,0.403,7.99
2024-06-18,SUMATERA UTARA,2.1121,99.3987,3.3,20.5,0.396,7.99
2024-06-19,SUMATERA UTARA,2.1121,99.3987,6.6,20.0,0.391,7.99
2024-06-20,SUMATERA UTARA,2.1121,99.3987,5.6,20.0,0.393,7.99
2024-06-21,SUMATERA UTARA,2.1121,99.3987,16.4,19.6,0.397,7.99
2024-06-22,SUMATERA UTARA,2.1121,99.3987,1.1,19.3,0.392,7.99
2024-06-23,SUMATERA UTARA,2.1121,99.3987,0.0,20.0,0.377,7.99
2024-06-24,SUMATERA UTARA,2.1121,99.3987,0.6,20.3,0.368,7.99
2024-06-25,SUMATERA UTARA,2.1121,99.3987,2.7,20.8,0.368,7.99
2024-06-26,SUMATERA UTARA,2.1121,99.3987,7.5,20.0,0.39,7.99
2024-06-27,SUMATERA UTARA,2.1121,99.3987,12.4,20.6,0.4,7.99
2024-06-28,SUMATERA UTARA,2.1121,99.3987,7.4,19.9,0.4,7.99
2024-06-29,SUMATERA UTARA,2.1121,99.3987,8.1,19.9,0.413,7.99
2024-06-30,SUMATERA UTARA,2.1121,99.3987,0.2,20.4,0.393,7.99
2024-07-01,SUMATERA UTARA,2.1121,99.3987,13.4,20.4,0.391,7.99
2024-07-02,SUMATERA UTARA,2.1121,99.3987,1.5,20.9,0.373,7.99
2024-07-03,SUMATERA UTARA,2.1121,99.3987,2.9,20.6,0.372,7.99
2024-07-04,SUMATERA UTARA,2.1121,99.3987,1.8,19.9,0.364,7.99
2024-07-05,SUMATERA UTARA,2.1121,99.3987,12.4,19.2,0.374,7.99
2024-07-06,SUMATERA UTARA,2.1121,99.3987,19.7,19.4,0.406,7.99
2024-07-07,SUMATERA UTARA,2.1121,99.3987,9.3,20.1,0.411,7.99
2024-07-08,SUMATERA UTARA,2.1121,99.3987,2.1,20.1,0.405,7.99
2024-07-09,SUMATERA UTARA,2.1121,99.3987,8.9,20.0,0.409,7.99
2024-07-10,SUMATERA UTARA,2.1121,99.3987,1.5,19.2,0.41,7.99
2024-07-11,SUMATERA UTARA,2.1121,99.3987,1.6,20.3,0.401,7.99
2024-07-12,SUMATERA UTARA,2.1121,99.3987,0.8,20.0,0.389,7.99
2024-07-13,SUMATERA UTARA,2.1121,99.3987,0.0,20.4,0.375,7.99
2024-07-14,SUMATERA UTARA,2.1121,99.3987,1.0,20.1,0.365,7.99
2024-07-15,SUMATERA UTARA,2.1121,99.3987,0.9,20.4,0.358,7.99
2024-07-16,SUMATERA UTARA,2.1121,99.3987,2.1,20.3,0.353,7.99
2024-07-17,SUMATERA UTARA,2.1121,99.3987,1.2,20.2,0.347,7.99
2024-07-18,SUMATERA UTARA,2.1121,99.3987,0.2,20.8,0.339,7.99
2024-07-19,SUMATERA UTARA,2.1121,99.3987,0.0,20.8,0.33,7.99
2024-07-20,SUMATERA UTARA,2.1121,99.3987,0.0,20.9,0.321,7.99
2024-07-21,SUMATERA UTARA,2.1121,99.3987,0.3,20.9,0.316,7.99
2024-07-22,SUMATERA UTARA,2.1121,99.3987,0.0,20.5,0.311,7.99
2024-07-23,SUMATERA UTARA,2.1121,99.3987,0.0,21.1,0.301,7.99
2024-07-24,SUMATERA UTARA,2.1121,99.3987,0.0,21.4,0.294,7.99
2024-07-25,SUMATERA UTARA,2.1121,99.3987,0.0,21.4,0.286,7.99
2024-07-26,SUMATERA UTARA,2.1121,99.3987,0.0,20.9,0.28,7.99
2024-07-27,SUMATERA UTARA,2.1121,99.3987,0.6,21.0,0.275,7.99
2024-07-28,SUMATERA UTARA,2.1121,99.3987,2.9,21.1,0.301,7.99
2024-07-29,SUMATERA UTARA,2.1121,99.3987,13.0,20.3,0.33,7.99
2024-07-30,SUMATERA UTARA,2.1121,99.3987,6.5,20.9,0.305,7.99
2024-07-31,SUMATERA UTARA,2.1121,99.3987,5.6,20.0,0.326,7.99
2024-08-01,SUMATERA UTARA,2.1121,99.3987,9.7,20.0,0.359,7.99
2024-08-02,SUMATERA UTARA,2.1121,99.3987,10.6,19.7,0.361,7.99
2024-08-03,SUMATERA UTARA,2.1121,99.3987,15.5,20.1,0.363,7.99
2024-08-04,SUMATERA UTARA,2.1121,99.3987,19.6,19.2,0.409,7.99
2024-08-05,SUMATERA UTARA,2.1121,99.3987,8.9,19.3,0.387,7.99
2024-08-06,SUMATERA UTARA,2.1121,99.3987,16.3,19.3,0.415,7.99
2024-08-07,SUMATERA UTARA,2.1121,99.3987,27.2,18.9,0.423,7.99
2024-08-08,SUMATERA UTARA,2.1121,99.3987,1.7,20.0,0.405,7.99
2024-08-09,SUMATERA UTARA,2.1121,99.3987,9.8,19.0,0.399,7.99
2024-08-10,SUMATERA UTARA,2.1121,99.3987,8.8,19.5,0.402,7.99
2024-08-11,SUMATERA UTARA,2.1121,99.3987,5.3,19.6,0.407,7.99
2024-08-12,SUMATERA UTARA,2.1121,99.3987,14.9,19.6,0.418,7.99
2024-08-13,SUMATERA UTARA,2.1121,99.3987,3.3,20.6,0.41,7.99
2024-08-14,SUMATERA UTARA,2.1121,99.3987,15.6,19.8,0.411,7.99
2024-08-15,SUMATERA UTARA,2.1121,99.3987,7.0,20.0,0.412,7.99
2024-08-16,SUMATERA UTARA,2.1121,99.3987,1.0,19.9,0.411,7.99
2024-08-17,SUMATERA UTARA,2.1121,99.3987,3.3,20.0,0.403,7.99
2024-08-18,SUMATERA UTARA,2.1121,99.3987,21.1,19.9,0.413,7.99
2024-08-19,SUMATERA UTARA,2.1121,99.3987,25.9,19.5,0.423,7.99
2024-08-20,SUMATERA UTARA,2.1121,99.3987,8.9,18.9,0.422,7.99
2024-08-21,SUMATERA UTARA,2.1121,99.3987,2.9,19.8,0.411,7.99
2024-08-22,SUMATERA UTARA,2.1121,99.3987,7.6,19.8,0.412,7.99
2024-08-23,SUMATERA UTARA,2.1121,99.3987,21.7,18.8,0.416,7.99
2024-08-24,SUMATERA UTARA,2.1121,99.3987,31.0,20.0,0.423,7.99
2024-08-25,SUMATERA UTARA,2.1121,99.3987,12.2,19.4,0.419,7.99
2024-08-26,SUMATERA UTARA,2.1121,99.3987,16.3,18.9,0.421,7.99
2024-08-27,SUMATERA UTARA,2.1121,99.3987,31.5,18.9,0.424,7.99
2024-08-28,SUMATERA UTARA,2.1121,99.3987,1.1,20.3,0.41,7.99
2024-08-29,SUMATERA UTARA,2.1121,99.3987,0.8,20.4,0.394,7.99
2024-08-30,SUMATERA UTARA,2.1121,99.3987,2.9,20.1,0.388,7.99
2024-08-31,SUMATERA UTARA,2.1121,99.3987,6.3,19.8,0.391,7.99
2024-09-01,SUMATERA UTARA,2.1121,99.3987,1.4,20.2,0.398,7.99
2024-09-02,SUMATERA UTARA,2.1121,99.3987,1.9,20.2,0.39,7.99
2024-09-03,SUMATERA UTARA,2.1121,99.3987,1.8,21.0,0.382,7.99
2024-09-04,SUMATERA UTARA,2.1121,99.3987,16.8,19.7,0.395,7.99
2024-09-05,SUMATERA UTARA,2.1121,99.3987,11.4,20.0,0.396,7.99
2024-09-06,SUMATERA UTARA,2.1121,99.3987,7.8,20.0,0.396,7.99
2024-09-07,SUMATERA UTARA,2.1121,99.3987,19.0,19.6,0.403,7.99
2024-09-08,SUMATERA UTARA,2.1121,99.3987,20.3,20.1,0.42,7.99
2024-09-09,SUMATERA UTARA,2.1121,99.3987,33.3,19.7,0.422,7.99
2024-09-10,SUMATERA UTARA,2.1121,99.3987,21.3,19.8,0.425,7.99
2024-09-11,SUMATERA UTARA,2.1121,99.3987,15.3,20.1,0.418,7.99
2024-09-12,SUMATERA UTARA,2.1121,99.3987,17.8,19.8,0.422,7.99
2024-09-13,SUMATERA UTARA,2.1121,99.3987,15.4,19.6,0.424,7.99
2024-09-14,SUMATERA UTARA,2.1121,99.3987,0.8,20.3,0.411,7.99
2024-09-15,SUMATERA UTARA,2.1121,99.3987,0.5,20.3,0.401,7.99
2024-09-16,SUMATERA UTARA,2.1121,99.3987,0.8,20.2,0.392,7.99
2024-09-17,SUMATERA UTARA,2.1121,99.3987,12.7,19.3,0.401,7.99
2024-09-18,SUMATERA UTARA,2.1121,99.3987,2.1,20.1,0.407,7.99
2024-09-19,SUMATERA UTARA,2.1121,99.3987,0.4,20.2,0.394,7.99
2024-09-20,SUMATERA UTARA,2.1121,99.3987,18.3,20.2,0.4,7.99
2024-09-21,SUMATERA UTARA,2.1121,99.3987,0.8,20.5,0.39,7.99
2024-09-22,SUMATERA UTARA,2.1121,99.3987,2.8,20.8,0.387,7.99
2024-09-23,SUMATERA UTARA,2.1121,99.3987,11.1,20.4,0.387,7.99
2024-09-24,SUMATERA UTARA,2.1121,99.3987,12.8,20.0,0.408,7.99
2024-09-25,SUMATERA UTARA,2.1121,99.3987,4.1,19.8,0.398,7.99
2024-09-26,SUMATERA UTARA,2.1121,99.3987,6.0,19.3,0.413,7.99
2024-09-27,SUMATERA UTARA,2.1121,99.3987,9.4,20.6,0.41,7.99
2024-09-28,SUMATERA UTARA,2.1121,99.3987,16.6,20.1,0.41,7.99
2024-09-29,SUMATERA UTARA,2.1121,99.3987,5.8,19.6,0.411,7.99
2024-09-30,SUMATERA UTARA,2.1121,99.3987,10.2,19.1,0.413,7.99
2024-10-01,SUMATERA UTARA,2.1121,99.3987,7.8,19.0,0.412,7.99
2024-10-02,SUMATERA UTARA,2.1121,99.3987,19.4,19.6,0.419,7.99
2024-10-03,SUMATERA UTARA,2.1121,99.3987,13.0,19.2,0.42,7.99
2024-10-04,SUMATERA UTARA,2.1121,99.3987,12.4,19.5,0.421,7.99
2024-10-05,SUMATERA UTARA,2.1121,99.3987,25.4,18.6,0.428,7.99
2024-10-06,SUMATERA UTARA,2.1121,99.3987,13.5,18.8,0.424,7.99
2024-10-07,SUMATERA UTARA,2.1121,99.3987,5.0,19.3,0.416,7.99
2024-10-08,SUMATERA UTARA,2.1121,99.3987,5.2,20.2,0.408,7.99
2024-10-09,SUMATERA UTARA,2.1121,99.3987,20.1,20.0,0.419,7.99
2024-10-10,SUMATERA UTARA,2.1121,99.3987,18.1,19.6,0.424,7.99
2024-10-11,SUMATERA UTARA,2.1121,99.3987,18.8,19.8,0.425,7.99
2024-10-12,SUMATERA UTARA,2.1121,99.3987,8.5,19.7,0.42,7.99
2024-10-13,SUMATERA UTARA,2.1121,99.3987,7.2,19.9,0.42,7.99
2024-10-14,SUMATERA UTARA,2.1121,99.3987,2.7,20.2,0.412,7.99
2024-10-15,SUMATERA UTARA,2.1121,99.3987,4.7,19.3,0.413,7.99
2024-10-16,SUMATERA UTARA,2.1121,99.3987,8.1,19.9,0.417,7.99
2024-10-17,SUMATERA UTARA,2.1121,99.3987,15.2,19.5,0.415,7.99
2024-10-18,SUMATERA UTARA,2.1121,99.3987,1.0,20.2,0.4,7.99
2024-10-19,SUMATERA UTARA,2.1121,99.3987,1.2,20.2,0.389,7.99
2024-10-20,SUMATERA UTARA,2.1121,99.3987,0.0,20.4,0.378,7.99
2024-10-21,SUMATERA UTARA,2.1121,99.3987,0.2,20.9,0.369,7.99
2024-10-22,SUMATERA UTARA,2.1121,99.3987,0.0,20.5,0.357,7.99
2024-10-23,SUMATERA UTARA,2.1121,99.3987,0.7,20.5,0.349,7.99
2024-10-24,SUMATERA UTARA,2.1121,99.3987,0.9,20.2,0.345,7.99
2024-10-25,SUMATERA UTARA,2.1121,99.3987,2.1,20.0,0.344,7.99
2024-10-26,SUMATERA UTARA,2.1121,99.3987,0.0,20.5,0.346,7.99
2024-10-27,SUMATERA UTARA,2.1121,99.3987,0.9,20.7,0.341,7.99
2024-10-28,SUMATERA UTARA,2.1121,99.3987,11.0,20.0,0.362,7.99
2024-10-29,SUMATERA UTARA,2.1121,99.3987,8.6,20.0,0.366,7.99
2024-10-30,SUMATERA UTARA,2.1121,99.3987,1.9,20.5,0.364,7.99
2024-10-31,SUMATERA UTARA,2.1121,99.3987,11.1,19.6,0.376,7.99
2024-11-01,SUMATERA UTARA,2.1121,99.3987,5.6,19.4,0.382,7.99
2024-11-02,SUMATERA UTARA,2.1121,99.3987,13.7,19.4,0.406,7.99
2024-11-03,SUMATERA UTARA,2.1121,99.3987,8.3,19.8,0.389,7.99
2024-11-04,SUMATERA UTARA,2.1121,99.3987,5.8,19.5,0.385,7.99
2024-11-05,SUMATERA UTARA,2.1121,99.3987,7.0,19.3,0.388,7.99
2024-11-06,SUMATERA UTARA,2.1121,99.3987,3.4,19.5,0.375,7.99
2024-11-07,SUMATERA UTARA,2.1121,99.3987,5.6,20.0,0.38,7.99
2024-11-08,SUMATERA UTARA,2.1121,99.3987,3.7,19.6,0.395,7.99
